"word","tfidf","tf"
"walk through",0.0435952119992022,106
"went on",0.0435606757900897,107
"a plan",0.0435496477267226,105
"a small",0.0435051759079426,106
"difficult to",0.0435051759079426,106
"are mani",0.0433276968582859,106
"and sculptur",0.043240221073924,106
"the rest",0.0431839364143041,105
"a special",0.0430429645180327,104
"a world",0.0430064247466221,105
"have spent",0.0430064247466221,105
"the next",0.0430064247466221,105
"thing to",0.0429519637406721,104
"cafe and",0.0429189450011323,105
"everyth in",0.0428618684587002,104
"recommend to",0.0428618684587002,104
"us to",0.0428618684587002,104
"was great",0.0428618684587002,104
"just to",0.042772660829406,104
"work and",0.042772660829406,104
"time you",0.0425389640893195,103
"as much",0.0424497351081357,103
"next to",0.0424497351081357,103
"tour of",0.042396453656445,102
"the thyssen",0.0423511016468196,101
"the famous",0.0423053720773876,102
"in spanish",0.0422152152003782,102
"best to",0.0421259644379669,102
"the collection",0.0421259644379669,102
"the wait",0.0421259644379669,102
"we want",0.0421259644379669,102
"a quick",0.0420376017575713,102
"get lost",0.0418906135276093,101
"pick up",0.0418906135276093,101
"close to",0.041801340541551,101
"the one",0.041801340541551,101
"to navig",0.041801340541551,101
"day we",0.0417465374353448,100
"museum so",0.0417129647866142,101
"stand in",0.0417129647866142,101
"than one",0.0416553716694794,100
"and still",0.0416254684070069,101
"see for",0.0416254684070069,101
"advantag of",0.0415651506435736,100
"are free",0.0415651506435736,100
"veri larg",0.0415124659706449,99
"we found",0.0415124659706449,99
"to check",0.041475854977831,100
"plan on",0.0412999651352616,100
"a privat",0.0412786364392238,98
"amaz collection",0.0412388179527846,99
"art collection",0.0412388179527846,99
"were veri",0.0412388179527846,99
"insid the",0.0411494991371378,99
"larg and",0.0410931481325576,98
"a free",0.0410610964280527,99
"got to",0.0410610964280527,99
"the museo",0.0410451016658657,97
"and velazquez",0.0409735912238965,99
"a sunday",0.0409116066866379,98
"the morn",0.0407338476307021,98
"pay the",0.0406463378782744,98
"bit of",0.0405835078981335,97
"i realli",0.0405285698297947,96
"with mani",0.0404941413122844,97
"exhibit and",0.0404362152874029,96
"to prado",0.0404362152874029,96
"a love",0.040405710519395,97
"guid is",0.040405710519395,97
"the master",0.040405710519395,97
"ticket and",0.040405710519395,97
"to come",0.040405710519395,97
"love this",0.0403181961242664,97
"my husband",0.0402922688368338,95
"time there",0.040254512456383,96
"a guide",0.0401988109098685,95
"pm on",0.0401988109098685,95
"come to",0.0401651212187713,96
"spend at",0.0401651212187713,96
"there earli",0.0401651212187713,96
"galleri and",0.040076675937931,96
"includ the",0.0398351946182956,95
"the piec",0.0397756655318699,94
"it realli",0.0397467345394091,95
"madrid without",0.0397467345394091,95
"arriv at",0.0396842246250073,94
"art gallery",0.0396842246250073,94
"visit for",0.0396592105635775,95
"free hour",0.0396301523873305,93
"masterpiec and",0.0395043519773001,94
