"word","tfidf","tf"
"expens",0.307979115726086,5
"famili",0.307979115726086,5
"lack",0.307979115726086,5
"photo",0.307979115726086,5
"plan",0.307979115726086,5
"salvador",0.307979115726086,5
"thing",0.307979115726086,5
"view",0.307979115726086,5
"world",0.307979115726086,5
"imagin",0.306994211271829,3
"stair",0.306994211271829,3
"attract",0.298100176382006,4
"care",0.298100176382006,4
"effort",0.298100176382006,4
"feel",0.298100176382006,4
"local",0.298100176382006,4
"number",0.298100176382006,4
"overpr",0.298100176382006,4
"piec",0.298100176382006,4
"shout",0.298100176382006,4
"utter",0.298100176382006,4
"ago",0.268974737836122,4
"arriv",0.268974737836122,4
"avoid",0.268974737836122,4
"bore",0.268974737836122,4
"design",0.268974737836122,4
"draw",0.268974737836122,4
"easili",0.268974737836122,4
"end",0.268974737836122,4
"fact",0.268974737836122,4
"fan",0.268974737836122,4
"give",0.268974737836122,4
"hope",0.268974737836122,4
"hous",0.268974737836122,4
"idea",0.268974737836122,4
"issu",0.268974737836122,4
"map",0.268974737836122,4
"onlin",0.268974737836122,4
"open",0.268974737836122,4
"organis",0.268974737836122,4
"pay",0.268974737836122,4
"pictur",0.268974737836122,4
"point",0.268974737836122,4
"possibl",0.268974737836122,4
"provid",0.268974737836122,4
"train",0.268974737836122,4
"access",0.25436263232446,3
"bag",0.25436263232446,3
"felt",0.25436263232446,3
"good",0.25436263232446,3
"imag",0.25436263232446,3
"isn",0.25436263232446,3
"jewel",0.25436263232446,3
"min",0.25436263232446,3
"move",0.25436263232446,3
"order",0.25436263232446,3
"paid",0.25436263232446,3
"present",0.25436263232446,3
"ruin",0.25436263232446,3
"theater",0.25436263232446,3
"theme",0.25436263232446,3
"tini",0.25436263232446,3
"warn",0.25436263232446,3
"weird",0.25436263232446,3
"wife",0.25436263232446,3
"absolut",0.223575132286504,3
"amount",0.223575132286504,3
"amp",0.223575132286504,3
"artwork",0.223575132286504,3
"assum",0.223575132286504,3
"bother",0.223575132286504,3
"camera",0.223575132286504,3
"comment",0.223575132286504,3
"context",0.223575132286504,3
"cost",0.223575132286504,3
"coupl",0.223575132286504,3
"cram",0.223575132286504,3
"direct",0.223575132286504,3
"expect",0.223575132286504,3
"found",0.223575132286504,3
"friend",0.223575132286504,3
"front",0.223575132286504,3
"frustrat",0.223575132286504,3
"fun",0.223575132286504,3
"hard",0.223575132286504,3
"head",0.223575132286504,3
"holiday",0.223575132286504,3
"hundr",0.223575132286504,3
"imposs",0.223575132286504,3
"individu",0.223575132286504,3
"insid",0.223575132286504,3
"jostl",0.223575132286504,3
"layout",0.223575132286504,3
"matter",0.223575132286504,3
"melt",0.223575132286504,3
"miss",0.223575132286504,3
"nice",0.223575132286504,3
"pack",0.223575132286504,3
"phone",0.223575132286504,3
"rude",0.223575132286504,3
"singl",0.223575132286504,3
"stay",0.223575132286504,3
"stop",0.223575132286504,3
"subject",0.223575132286504,3
"summer",0.223575132286504,3
"surreal",0.223575132286504,3
"theatr",0.223575132286504,3
"true",0.223575132286504,3
"wander",0.223575132286504,3
"ahead",0.204662807514552,2
"architectur",0.204662807514552,2
"audioguid",0.204662807514552,2
"avail",0.204662807514552,2
"bilbao",0.204662807514552,2
"chair",0.204662807514552,2
"cultur",0.204662807514552,2
"daughter",0.204662807514552,2
"desk",0.204662807514552,2
"disast",0.204662807514552,2
