"word","tfidf","tf"
"the second",0.114823596072011,92
"the rest",0.114809205856206,96
"the galleri",0.113924465261555,90
"art but",0.113613276628537,95
"the th",0.112520083568032,92
"to find",0.112327430940011,90
"see it",0.112278349022899,93
"centuri art",0.111940497396471,90
"the modern",0.111787427962168,92
"the time",0.111558254072045,90
"the picasso",0.111071054947384,92
"sofia is",0.110932634374152,91
"collect is",0.110572347223449,91
"paint and",0.110572347223449,91
"i went",0.109733641733429,87
"veri good",0.108088468577085,86
"went to",0.107709430290543,86
"the world",0.107474569001343,87
"you want",0.106757276333267,87
"art the",0.106239229127764,86
"prado and",0.106239229127764,86
"a coupl",0.10608701811001,85
"fan of",0.10608701811001,85
"the place",0.105949723052966,84
"of dali",0.105882619682199,86
"the dali",0.105829033221282,83
"just to",0.105721580874445,85
"plenti of",0.105574783261338,84
"is also",0.105530181203,86
"guernica by",0.105360573290265,85
"to take",0.105360573290265,85
"interest in",0.105003889254185,85
"guernica the",0.10483893554401,84
"piec of",0.10483893554401,84
"museum of",0.103952124582733,83
"laid out",0.1025320187354,81
"guernica which",0.10234277041201,82
"in spain",0.102245955416483,79
"the highlight",0.102165804372503,81
"of time",0.101100394072101,79
"a larg",0.100569457941001,78
"even if",0.0998206422484035,78
"guernica was",0.0990917973736984,78
"a nice",0.0987345365600146,78
"guernica but",0.0987345365600146,78
"this place",0.0983631976158569,76
"coupl of",0.0976234474854652,76
"museum has",0.0972611386010086,76
"art this",0.0965509820564241,76
"need to",0.0965155577135685,74
"temporari exhibit",0.096142479027004,74
"to spend",0.096142479027004,74
"art is",0.0959813867773111,75
"we visit",0.0959813867773111,75
"second floor",0.0958047468313777,72
"of guernica",0.0957746924154396,74
"take a",0.0956286444770621,75
"guernica it",0.0954120498414624,74
"pablo picasso",0.0954120498414624,74
"is picasso",0.0950544093937424,74
"the audio",0.0947264388602059,70
"great collect",0.0947016349536136,74
"a huge",0.0946490752846877,72
"free entri",0.0944741253476085,71
"realli enjoy",0.0941226978165778,73
"rest of",0.0941226978165778,73
"great art",0.0935440336478957,72
"sofia museum",0.0933732040193458,69
"most famous",0.0931861872150223,72
"to madrid",0.0931861872150223,72
"museum to",0.0931435038638394,70
"the day",0.0922448109583416,71
"was free",0.0922448109583416,71
"the famous",0.0921936240166511,69
"a wonder",0.0920199343045575,70
"get in",0.0918128823800703,69
"and mani",0.0916565649965828,70
"abl to",0.0914380439529569,69
"guernica i",0.0914380439529569,69
"picasso miro",0.0914380439529569,69
"museum i",0.0912985005398621,70
"art lover",0.0907053638144924,69
"and miro",0.0904822608963012,68
"on display",0.0904822608963012,68
"around the",0.0897490889308704,68
"histori of",0.0887323742771106,65
"of madrid",0.0884292493877694,67
"was veri",0.0881852055811445,66
"dali miro",0.0871094098446684,66
"of course",0.0871094098446684,66
"like modern",0.0869839238487694,64
"the entranc",0.0869839238487694,64
"so mani",0.0862363657208347,64
"for guernica",0.085871728952862,64
"front of",0.0856248000386324,63
"in front",0.0856248000386324,63
"queen sofia",0.085605892728373,61
"is well",0.0855129266241401,64
"the top",0.0855129266241401,64
"time and",0.0855129266241401,64
"on sunday",0.0848889225064466,63
"must visit",0.0846370339258593,62
"the first",0.0846370339258593,62
"art i",0.0845299831879735,63
"a museum",0.0840219451805885,61
"museum for",0.0839005601333252,62
"modern and",0.0830233415445896,60
"a big",0.0829065524183584,61
"definit worth",0.0829065524183584,61
"see in",0.0825473252924652,61
"spanish artists",0.0825473252924652,61
"my favorit",0.0824053637647495,59
"much to",0.0822724358136419,60
"build itself",0.0821940360776705,61
"museum but",0.0819068070250251,60
"veri interest",0.0819068070250251,60
"this one",0.0812671273058151,59
"and see",0.081008662683991,58
"of spanish",0.0806287945288737,58
"the great",0.0806287945288737,58
"we spent",0.0801883047980843,59
"an amaz",0.0798897183684284,58
"for modern",0.0798897183684284,58
"free on",0.0798897183684284,58
"like the",0.0798897183684284,58
"love it",0.0798897183684284,58
"audio guid",0.0796119616032325,57
"spanish artist",0.079176580124191,58
"can be",0.0788721744673601,57
"mani of",0.0788721744673601,57
"get a",0.0785890162752277,56
"by dali",0.0785123094310417,57
"is one",0.0785123094310417,57
"make sure",0.0785123094310417,57
"i found",0.0783308015052342,55
"also a",0.0781588140229598,57
"veri nice",0.0779414711259548,55
"build and",0.0774884521082836,56
"museum was",0.077134900493655,56
"of work",0.0768185594417156,55
"modern spanish",0.0766556679334364,53
"the histori",0.0765243534691192,54
"spend a",0.0764583396394492,55
"a modern",0.076149671663235,54
"you need",0.076149671663235,54
"a day",0.0757822656939696,54
"not miss",0.0754824087232257,53
"the old",0.0754824087232257,53
"is huge",0.0754218583609571,54
"the whole",0.0754218583609571,54
"paint by",0.0751072358122837,53
"tri to",0.0751072358122837,53
"war and",0.0751072358122837,53
"an hour",0.0747394925583603,53
"art from",0.0747394925583603,53
"i think",0.0747394925583603,53
"number of",0.0743788904033405,53
"art lovers",0.0740582123322215,52
"of spain",0.0740582123322215,52
"dali picasso",0.0740251572801987,53
"see this",0.0740251572801987,53
"a fan",0.0736901181554482,52
"can see",0.0736901181554482,52
"way to",0.0730024755233264,51
"a beauti",0.0729755151127114,52
"are mani",0.0729755151127114,52
"i visit",0.0726340159412172,51
"madrid and",0.0722730004986126,51
"miro dali",0.0722730004986126,51
"to view",0.0722730004986126,51
"of war",0.0719398948200197,50
"guernica this",0.0719191343486108,51
"th century",0.0719191343486108,51
"love this",0.0715710544346337,50
"miss it",0.0715710544346337,50
"an art",0.0708558828417771,50
"a sunday",0.0705582623519532,48
"i realli",0.070139633345941,49
"will be",0.0697856231592087,49
"a love",0.0694240011472631,48
"of contemporari",0.0694240011472631,48
"visit it",0.0694240011472631,48
"close to",0.0690622990272189,48
"hour to",0.0690622990272189,48
"more modern",0.0690622990272189,48
"museum it",0.0690622990272189,48
"museum we",0.0690622990272189,48
"work and",0.0690622990272189,48
"seem to",0.0687097045247269,47
"the new",0.0687097045247269,47
"after pm",0.0687082122572484,48
"floor and",0.0687082122572484,48
"museum the",0.0687082122572484,48
"art galleri",0.0683859907642936,46
"full of",0.0683396189518303,47
"view of",0.0683396189518303,47
"collect and",0.0676235011308185,47
"highlight of",0.0676235011308185,47
"much of",0.0676183347539552,46
"veri well",0.0672477959178178,46
"art center",0.0668993387911567,45
"be missed",0.0668855845060467,46
"miss the",0.0668855845060467,46
"paint in",0.0668855845060467,46
"i enjoy",0.0665313344327938,46
