"word","tfidf","tf"
"picasso and",0.0429834804680248,33
"shop is",0.0429834804680248,33
"thorough enjoy",0.0429834804680248,33
"time i",0.0429834804680248,33
"visit a",0.0429834804680248,33
"wide varieti",0.0429834804680248,33
"it free",0.0428285431541415,32
"most import",0.0425274469416459,32
"nd floor",0.0425274469416459,32
"time in",0.0425274469416459,32
"a delight",0.0422362245352246,32
"an incred",0.0422362245352246,32
"and even",0.0422362245352246,32
"sure you",0.0422362245352246,32
"to navig",0.0422362245352246,32
"view the",0.0422362245352246,32
"a break",0.0419542488632661,32
"can take",0.0419542488632661,32
"from th",0.0419542488632661,32
"was great",0.0419542488632661,32
"the gift",0.0414901511805746,31
"bit of",0.0411984642247194,31
"one day",0.0411984642247194,31
"second floor",0.0411984642247194,31
"the old",0.0411984642247194,31
"this time",0.0411984642247194,31
"visit if",0.0411984642247194,31
"you may",0.0411984642247194,31
"you onli",0.0411984642247194,31
"an afternoon",0.0409163425184988,31
"art but",0.0409163425184988,31
"but also",0.0409163425184988,31
"collect span",0.0409163425184988,31
"galleri and",0.0409163425184988,31
"have ever",0.0409163425184988,31
"have seen",0.0409163425184988,31
"lot to",0.0409163425184988,31
"museum you",0.0409163425184988,31
"my opinion",0.0409163425184988,31
"nice collect",0.0409163425184988,31
"of cours",0.0409163425184988,31
"of hour",0.0409163425184988,31
"religi art",0.0409163425184988,31
"see all",0.0409163425184988,31
"the earli",0.0409163425184988,31
"thyssen has",0.0409163425184988,31
"thyssenbornemisza is",0.0409163425184988,31
"to make",0.0409163425184988,31
"visit we",0.0409163425184988,31
"wonder collection",0.0409163425184988,31
"del art",0.0407467547439114,30
"a small",0.0404439433852863,30
"the rang",0.0404439433852863,30
"the rest",0.0404439433852863,30
"art was",0.0401517592070076,30
"be miss",0.0401517592070076,30
"best in",0.0401517592070076,30
"enough time",0.0401517592070076,30
"exampl of",0.0401517592070076,30
"great work",0.0401517592070076,30
"is quit",0.0401517592070076,30
"my visit",0.0401517592070076,30
"will find",0.0401517592070076,30
"also the",0.039869481507793,30
"cafe is",0.039869481507793,30
"collect are",0.039869481507793,30
"crowd and",0.039869481507793,30
"day and",0.039869481507793,30
"display in",0.039869481507793,30
"is amazing",0.039869481507793,30
"the middl",0.039869481507793,30
"the onli",0.039869481507793,30
"the privat",0.039869481507793,30
"to say",0.039869481507793,30
"two hour",0.039869481507793,30
"work and",0.039869481507793,30
"you must",0.039869481507793,30
"like it",0.0393885295857811,29
"start with",0.0393885295857811,29
"work on",0.0393885295857811,29
"allow you",0.0390958119391101,29
"focus on",0.0390958119391101,29
"near the",0.0390958119391101,29
"small museum",0.0390958119391101,29
"take photo",0.0390958119391101,29
"the public",0.0390958119391101,29
"the qualiti",0.0390958119391101,29
"appreci the",0.0388133672334407,29
"even if",0.0388133672334407,29
"from mediev",0.0388133672334407,29
"good collect",0.0388133672334407,29
"of course",0.0388133672334407,29
"organ and",0.0388133672334407,29
"paint to",0.0388133672334407,29
"place is",0.0388133672334407,29
"prado i",0.0388133672334407,29
"seen in",0.0388133672334407,29
"the paintings",0.0388133672334407,29
"the piec",0.0388133672334407,29
"the present",0.0388133672334407,29
"three floor",0.0388133672334407,29
"use the",0.0388133672334407,29
"veri impress",0.0388133672334407,29
"visit i",0.0388133672334407,29
"wonder art",0.0388133672334407,29
"amaz museum",0.0380303044276507,28
"as much",0.0380303044276507,28
"can find",0.0380303044276507,28
"enjoy our",0.0380303044276507,28
"free to",0.0380303044276507,28
"impressionist paint",0.0380303044276507,28
"other museum",0.0380303044276507,28
"the prada",0.0378496146048079,26
"a whole",0.0377476804929339,28
"and great",0.0377476804929339,28
"galleri with",0.0377476804929339,28
"give you",0.0377476804929339,28
"gogh and",0.0377476804929339,28
"i got",0.0377476804929339,28
"light and",0.0377476804929339,28
"madrid for",0.0377476804929339,28
"major artist",0.0377476804929339,28
"museum if",0.0377476804929339,28
"museum veri",0.0377476804929339,28
"one museum",0.0377476804929339,28
"recommend it",0.0377476804929339,28
"the major",0.0377476804929339,28
"the shop",0.0377476804929339,28
"the size",0.0377476804929339,28
"was well",0.0377476804929339,28
"munch exhibit",0.0375547165059128,27
"be abl",0.0372488064720392,27
"other two",0.0372488064720392,27
"a fabul",0.0369548960487423,27
"artist from",0.0369548960487423,27
"fan of",0.0369548960487423,27
"favourit museum",0.0369548960487423,27
"i recommend",0.0369548960487423,27
"mani differ",0.0369548960487423,27
"most famous",0.0369548960487423,27
"my wife",0.0369548960487423,27
"of famous",0.0369548960487423,27
"thyssen bornemisza",0.0369548960487423,27
"museo del",0.0367916933367011,26
"are veri",0.0366720792695203,27
"becaus the",0.0366720792695203,27
"entranc fee",0.0366720792695203,27
"floor of",0.0366720792695203,27
"from earli",0.0366720792695203,27
"have visit",0.0366720792695203,27
"just across",0.0366720792695203,27
"kind of",0.0366720792695203,27
"late th",0.0366720792695203,27
"of differ",0.0366720792695203,27
"of old",0.0366720792695203,27
"paint is",0.0366720792695203,27
"paint on",0.0366720792695203,27
"recommend this",0.0366720792695203,27
"the ages",0.0366720792695203,27
"to avoid",0.0366720792695203,27
"to sit",0.0366720792695203,27
"without flash",0.0366720792695203,27
"work are",0.0366720792695203,27
"work in",0.0366720792695203,27
"worth visiting",0.0366720792695203,27
